"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Agpat2",4.60021271999268e-07,0.498434600998253,0.102,0.043,0.00758437071145193,"Pro-B Cells","Agpat2"
"4930579G24Rik",4.76386825075076e-07,1.39635320628009,0.028,0.006,0.00785418958501278,"Pro-B Cells","4930579G24Rik"
"Trim13",4.784333850313e-07,2.76748614196225,0.017,0.002,0.00788793121901104,"Pro-B Cells","Trim13"
"Fnip1",4.8261103470055e-07,0.166501818799607,0.822,0.538,0.00795680812910796,"Pro-B Cells","Fnip1"
"Dhx34",4.84068547654735e-07,0.196468030113491,0.085,0.033,0.00798083814518362,"Pro-B Cells","Dhx34"
"Mss51",4.88144184833025e-07,0.15476997164793,0.113,0.049,0.00804803317534208,"Pro-B Cells","Mss51"
"Pgbd1",4.91374590604564e-07,1.78006200571209,0.017,0.002,0.00810129287529745,"Pro-B Cells","Pgbd1"
"Vps25",5.05082549337003e-07,1.1640986529708,0.034,0.008,0.00832729599091918,"Pro-B Cells","Vps25"
"1700041G16Rik",5.21320458089007e-07,0.947617893943917,0.037,0.009,0.00859501039251345,"Pro-B Cells","1700041G16Rik"
"Hmgcll1",5.21535835084304e-07,0.631609059750778,0.045,0.013,0.00859856131303492,"Pro-B Cells","Hmgcll1"
"Cdc25a",5.22068648649921e-07,0.284568040007514,0.107,0.046,0.00860734581029125,"Pro-B Cells","Cdc25a"
"Fan1",5.22397043623643e-07,0.45955427962997,0.059,0.019,0.008612760058223,"Pro-B Cells","Fan1"
"B230322F03Rik",5.27127056809722e-07,1.52499555651169,0.023,0.004,0.00869074378562189,"Pro-B Cells","B230322F03Rik"
"Ddias",5.29228928250638e-07,1.24692951083511,0.023,0.004,0.00872539734006826,"Pro-B Cells","Ddias"
"Hacl1",5.30258652238176e-07,0.323761867290407,0.09,0.036,0.0087423743994508,"Pro-B Cells","Hacl1"
"Rab11fip1",5.31999511511723e-07,0.662535048732691,0.096,0.04,0.00877107594629378,"Pro-B Cells","Rab11fip1"
"Inafm1",5.64238290548258e-07,0.514146824333304,0.045,0.013,0.00930259669626913,"Pro-B Cells","Inafm1"
"Polr1e",5.67733520021744e-07,0.536022684231714,0.082,0.031,0.00936022254459849,"Pro-B Cells","Polr1e"
"Ctxn1",6.15259819032343e-07,2.16563719555888,0.011,0.001,0.0101437886363862,"Pro-B Cells","Ctxn1"
"Afmid",6.19609973285961e-07,1.16374325931084,0.042,0.012,0.0102155096295656,"Pro-B Cells","Afmid"
"Cercam",6.19657560174829e-07,2.13562323206579,0.011,0.001,0.0102162941946024,"Pro-B Cells","Cercam"
"AI429214",6.19657560174829e-07,2.20548453434239,0.011,0.001,0.0102162941946024,"Pro-B Cells","AI429214"
"Lrrc29",6.2385382287392e-07,0.343252172824235,0.073,0.027,0.0102854779777223,"Pro-B Cells","Lrrc29"
"Gm21887",6.34335614301261e-07,0.181350256572068,0.096,0.039,0.0104582912729849,"Pro-B Cells","Gm21887"
"F11r",6.34936018790049e-07,2.30971886639233,0.028,0.006,0.0104681901417915,"Pro-B Cells","F11r"
"2610044O15Rik8",6.36562652357429e-07,0.186963110339138,0.113,0.049,0.0104950084494169,"Pro-B Cells","2610044O15Rik8"
"Spa17",6.48755652357939e-07,1.17845163617586,0.031,0.007,0.0106960344404253,"Pro-B Cells","Spa17"
"Harbi1",6.57041029263368e-07,0.198071019980117,0.076,0.028,0.0108326354494652,"Pro-B Cells","Harbi1"
"P3h1",6.72122135899228e-07,1.07977799169408,0.037,0.009,0.0110812776545706,"Pro-B Cells","P3h1"
"Prlr",6.74834599969245e-07,1.17105537012207,0.025,0.005,0.0111259980496929,"Pro-B Cells","Prlr"
"6720427I07Rik",6.77710288694006e-07,0.4054015101243,0.068,0.024,0.0111734095296981,"Pro-B Cells","6720427I07Rik"
"Zscan12",6.87315254550493e-07,1.51372549990606,0.028,0.006,0.011331766601774,"Pro-B Cells","Zscan12"
"Tsr2",6.88785098656432e-07,0.149968318696248,0.124,0.056,0.0113559999215486,"Pro-B Cells","Tsr2"
"A230083N12Rik",6.96711443937836e-07,0.477805633900016,0.042,0.012,0.0114866815762031,"Pro-B Cells","A230083N12Rik"
"2700016F22Rik",7.33067914825658e-07,0.657589703955229,0.062,0.021,0.0120860907117306,"Pro-B Cells","2700016F22Rik"
"Apeh",7.38713459039865e-07,0.163485403509581,0.178,0.09,0.0121791687991903,"Pro-B Cells","Apeh"
"Tbkbp1",7.50542878248793e-07,2.8352339986686,0.014,0.002,0.0123742004336879,"Pro-B Cells","Tbkbp1"
"Gm26545",7.60059877779821e-07,1.00535243532394,0.04,0.01,0.0125311072049559,"Pro-B Cells","Gm26545"
"Eid2b",7.68653621964668e-07,0.923597553066926,0.04,0.01,0.0126727922653315,"Pro-B Cells","Eid2b"
"Gm10804",7.7923828279265e-07,2.42129247421163,0.014,0.002,0.0128473015684024,"Pro-B Cells","Gm10804"
"Zfp579",7.81136207442356e-07,0.85966720644541,0.056,0.018,0.0128785926521021,"Pro-B Cells","Zfp579"
"Tiam2",7.83745711279817e-07,1.38946203446619,0.014,0.002,0.0129216155418703,"Pro-B Cells","Tiam2"
"Gm13594",7.88930629147793e-07,2.1884500561516,0.02,0.003,0.0130070992827597,"Pro-B Cells","Gm13594"
"Gm13807",7.91694210272478e-07,2.22381934920898,0.014,0.002,0.0130526624447624,"Pro-B Cells","Gm13807"
"Gdpd5",8.24908124621979e-07,1.85099827420761,0.023,0.004,0.0136002602506426,"Pro-B Cells","Gdpd5"
"Slc30a6",8.66143326726725e-07,0.242693123937554,0.136,0.064,0.0142801050277435,"Pro-B Cells","Slc30a6"
"Trp53rka",8.85095676344764e-07,0.229386036199617,0.102,0.043,0.0145925724158961,"Pro-B Cells","Trp53rka"
"Tmem79",8.88853645521222e-07,0.88392166875525,0.037,0.009,0.0146545300537084,"Pro-B Cells","Tmem79"
"Prpf40b",9.47469069684451e-07,0.841483181823675,0.062,0.021,0.0156209225518875,"Pro-B Cells","Prpf40b"
"Abhd13",9.92407093152593e-07,0.178837188797964,0.119,0.053,0.0163618157448068,"Pro-B Cells","Abhd13"
"Acad11",9.95922675388913e-07,0.584978513200545,0.056,0.018,0.016419777149137,"Pro-B Cells","Acad11"
"Pcbp2",9.9607470641468e-07,0.157853311636885,0.893,0.637,0.0164222836846588,"Pro-B Cells","Pcbp2"
"Gm17276",1.011317967132e-06,3.50389486644856,0.017,0.002,0.0166735993241053,"Pro-B Cells","Gm17276"
"Qsox2",1.0166411898527e-06,0.188136890956608,0.079,0.03,0.0167613632971015,"Pro-B Cells","Qsox2"
"Gm42982",1.02879944199229e-06,0.138451720542366,0.071,0.026,0.0169618164001268,"Pro-B Cells","Gm42982"
"Gm43137",1.029871481775e-06,2.02682785547883,0.017,0.002,0.0169794911200244,"Pro-B Cells","Gm43137"
"Gm11175",1.04621582235785e-06,1.54336927847512,0.017,0.002,0.0172489602632139,"Pro-B Cells","Gm11175"
"Wdr60",1.04913522118461e-06,0.775614545763217,0.054,0.017,0.0172970923916707,"Pro-B Cells","Wdr60"
"Gm32569",1.0491630570091e-06,0.507592828795018,0.028,0.006,0.0172975513209091,"Pro-B Cells","Gm32569"
"Gm20632",1.05511973515787e-06,1.51934235899405,0.017,0.002,0.0173957590735478,"Pro-B Cells","Gm20632"
"Zfr2",1.08165226165686e-06,0.644116779870103,0.073,0.028,0.0178332008379366,"Pro-B Cells","Zfr2"
"Gm16638",1.10910325505425e-06,0.480572178693937,0.048,0.014,0.0182857853660794,"Pro-B Cells","Gm16638"
"Prrg2",1.13192343792514e-06,0.693243189506755,0.048,0.014,0.0186620217210719,"Pro-B Cells","Prrg2"
"Eif5",1.19880793771199e-06,0.142879520138025,0.907,0.656,0.0197647464690576,"Pro-B Cells","Eif5"
"Dbr1",1.21928306482978e-06,0.35379096660589,0.09,0.037,0.0201023198898486,"Pro-B Cells","Dbr1"
"D11Wsu47e",1.2222496829842e-06,0.602024442360836,0.076,0.029,0.0201512305233605,"Pro-B Cells","D11Wsu47e"
"Dscr3",1.22263958740714e-06,0.166800334792007,0.155,0.077,0.0201576588775816,"Pro-B Cells","Dscr3"
"Myl12b",1.23941727690133e-06,0.111571082944205,0.901,0.573,0.0204342726442722,"Pro-B Cells","Myl12b"
"Ppox",1.2442570842045e-06,0.231814087905781,0.085,0.034,0.0205140665472796,"Pro-B Cells","Ppox"
"Gm4673",1.25308044577467e-06,0.203567855277822,0.065,0.023,0.0206595373094869,"Pro-B Cells","Gm4673"
"Cdnf",1.26695323962399e-06,0.779842665984009,0.034,0.008,0.0208882580616806,"Pro-B Cells","Cdnf"
"Tax1bp3",1.33807438828212e-06,0.426521281364141,0.065,0.023,0.0220608324396073,"Pro-B Cells","Tax1bp3"
"Socs61",1.34018198018104e-06,0.104123630453754,0.136,0.064,0.0220955803072448,"Pro-B Cells","Socs6"
"Rnls",1.38314271187011e-06,0.389885811156337,0.136,0.066,0.0228038738906025,"Pro-B Cells","Rnls"
"Spc24",1.42618339492247e-06,1.45270974426849,0.028,0.006,0.0235134856320868,"Pro-B Cells","Spc24"
"Gk",1.44127217978984e-06,0.109605023438015,0.105,0.045,0.0237622544281952,"Pro-B Cells","Gk"
"Abca17",1.45619796360776e-06,1.62512826601864,0.02,0.003,0.0240083358260011,"Pro-B Cells","Abca17"
"Oxsm",1.50704962008425e-06,0.819057634954125,0.037,0.01,0.024846727086329,"Pro-B Cells","Oxsm"
"Rhoa",1.53458326940591e-06,0.128088229842435,0.972,0.82,0.0253006743626953,"Pro-B Cells","Rhoa"
"Rom1",1.57720001230354e-06,1.08828125176948,0.034,0.008,0.0260032966028484,"Pro-B Cells","Rom1"
"Fbxl12os",1.58359443838674e-06,1.07160314176623,0.025,0.005,0.0261087215056822,"Pro-B Cells","Fbxl12os"
"Pfkfb2",1.61802091825322e-06,0.921920499741549,0.034,0.008,0.0266763108792408,"Pro-B Cells","Pfkfb2"
"Mib2",1.62223527962809e-06,0.27976319741276,0.079,0.031,0.0267457930552283,"Pro-B Cells","Mib2"
"Plau",1.63493834629931e-06,0.602383520897697,0.045,0.013,0.0269552285154367,"Pro-B Cells","Plau"
"Mief2",1.65735790981348e-06,0.640261914500528,0.051,0.016,0.0273248598590948,"Pro-B Cells","Mief2"
"Ruvbl2",1.66478281230785e-06,0.144473812536627,0.138,0.066,0.0274472742265195,"Pro-B Cells","Ruvbl2"
"Plcg2",1.69105770531976e-06,0.12197823545492,0.932,0.683,0.0278804683876069,"Pro-B Cells","Plcg2"
"Gemin6",1.71112120969923e-06,0.290117052902467,0.068,0.025,0.0282112553843112,"Pro-B Cells","Gemin6"
"Klhl25",1.75376635764307e-06,0.576845080187999,0.068,0.025,0.0289143459384613,"Pro-B Cells","Klhl25"
"Synpo",1.7874523103079e-06,2.17142709465068,0.028,0.006,0.0294697262400463,"Pro-B Cells","Synpo"
"Trim65",1.78835372900718e-06,0.17861477379392,0.186,0.098,0.0294845879301414,"Pro-B Cells","Trim65"
"Cped1",1.89282699943911e-06,2.8572681079113,0.014,0.002,0.0312070387397526,"Pro-B Cells","Cped1"
"Clec4a3",1.89282699943911e-06,3.43520091768911,0.014,0.002,0.0312070387397526,"Pro-B Cells","Clec4a3"
"Sv2b",1.91348623263049e-06,1.80753232517839,0.014,0.002,0.0315476475173789,"Pro-B Cells","Sv2b"
"Cxadr",1.93436200631487e-06,2.36644805530004,0.014,0.002,0.0318918263981133,"Pro-B Cells","Cxadr"
"Nckap5los",1.93698681130924e-06,2.1523084075937,0.014,0.002,0.0319351015580555,"Pro-B Cells","Nckap5los"
"Igf2bp2",1.93961503786408e-06,2.1666824264772,0.014,0.002,0.0319784331292651,"Pro-B Cells","Igf2bp2"
"Styxl1",1.96537166972503e-06,0.862773773010114,0.037,0.01,0.0324030827187565,"Pro-B Cells","Styxl1"
"Fgf7",2.0644036429385e-06,1.65068415630728,0.017,0.003,0.0340358228611271,"Pro-B Cells","Fgf7"
"Zkscan8",2.08986712611847e-06,0.233909136485468,0.088,0.036,0.0344556393083153,"Pro-B Cells","Zkscan8"
"Mtfmt",2.12759811151471e-06,0.112887600609294,0.11,0.05,0.035077710064543,"Pro-B Cells","Mtfmt"
"Gm12474",2.14681604914259e-06,1.420770586815,0.023,0.004,0.0353945562022139,"Pro-B Cells","Gm12474"
"RP24-143K11.1",2.15464058884849e-06,1.50240278284644,0.023,0.004,0.035523559388345,"Pro-B Cells","RP24-143K11.1"
"Klrb1f",2.20016594581672e-06,1.20150892591056,0.023,0.004,0.0362741359486803,"Pro-B Cells","Klrb1f"
"A230005M16Rik",2.21420630283079e-06,2.72066830673632,0.011,0.001,0.0365056193147713,"Pro-B Cells","A230005M16Rik"
"Jag2",2.23596422202757e-06,1.76047575551832,0.011,0.001,0.0368643421285685,"Pro-B Cells","Jag2"
"Eps8l2",2.23961044514918e-06,1.94796047515749,0.011,0.001,0.0369244574091745,"Pro-B Cells","Eps8l2"
"Aen",2.34454853787752e-06,0.529254398412117,0.119,0.055,0.0386545717439866,"Pro-B Cells","Aen"
"AA467197",2.40199809879224e-06,2.39471840459764,0.02,0.003,0.0396017426547877,"Pro-B Cells","AA467197"
"Ramp3",2.44341442050632e-06,1.37647164613439,0.02,0.003,0.0402845735508877,"Pro-B Cells","Ramp3"
"Pde12",2.46704925932014e-06,0.174552966593262,0.136,0.066,0.0406742411384112,"Pro-B Cells","Pde12"
"1700052K11Rik",2.47376253911502e-06,0.452600931340906,0.056,0.019,0.0407849229823893,"Pro-B Cells","1700052K11Rik"
"Rwdd2a",2.49803053967583e-06,1.58608667775949,0.02,0.003,0.0411850295076354,"Pro-B Cells","Rwdd2a"
"Gm37233",2.51817998792303e-06,1.38948637796067,0.02,0.003,0.041517233460887,"Pro-B Cells","Gm37233"
"Abhd4",2.52652142006936e-06,0.385080906538812,0.056,0.019,0.0416547586526835,"Pro-B Cells","Abhd4"
"Vat1",2.55831311434187e-06,0.602986476945813,0.073,0.028,0.0421789083161545,"Pro-B Cells","Vat1"
"Dnaaf2",2.56674981743432e-06,0.113363713212555,0.093,0.039,0.0423180042400396,"Pro-B Cells","Dnaaf2"
"Brip1",2.61400612184048e-06,0.915093927601672,0.042,0.012,0.0430971189307839,"Pro-B Cells","Brip1"
"2900060B14Rik",2.73594374711126e-06,0.40208788583036,0.124,0.059,0.0451075045586233,"Pro-B Cells","2900060B14Rik"
"Rpgr",2.76165618249139e-06,0.362044299249059,0.096,0.042,0.0455314254807356,"Pro-B Cells","Rpgr"
"Tmem18",2.77023114063856e-06,0.613426019194275,0.062,0.022,0.045672800815708,"Pro-B Cells","Tmem18"
"Morf4l1",2.88538804695514e-06,0.131233572782345,0.935,0.709,0.0475713927301494,"Pro-B Cells","Morf4l1"
"Tma7",2.90609577246028e-06,0.125306676725824,0.847,0.545,0.0479128010005527,"Pro-B Cells","Tma7"
"Gm14286",2.96403760137654e-06,0.508226550763827,0.042,0.012,0.048868087933895,"Pro-B Cells","Gm14286"
"Mthfsd",3.01611354543832e-06,0.131449134334823,0.099,0.043,0.0497266640236416,"Pro-B Cells","Mthfsd"
"Fam161b",3.04800662184583e-06,0.742674133410019,0.031,0.008,0.0502524851743722,"Pro-B Cells","Fam161b"
"Mtus2",3.05903860566536e-06,2.56930170468927,0.023,0.004,0.0504343694916048,"Pro-B Cells","Mtus2"
"Airn",3.12748260007713e-06,1.36044840809895,0.071,0.028,0.0515628056274717,"Pro-B Cells","Airn"
"Fancg",3.16290704224758e-06,0.256292521296411,0.056,0.019,0.0521468484055359,"Pro-B Cells","Fancg"
"Gm10094",3.27266479406167e-06,0.780480132534262,0.054,0.018,0.0539564244596947,"Pro-B Cells","Gm10094"
"Shmt2",3.28486065067544e-06,0.305245360912253,0.121,0.057,0.0541574975476859,"Pro-B Cells","Shmt2"
"Crtap",3.35173956875663e-06,0.47717638359874,0.048,0.015,0.0552601302700906,"Pro-B Cells","Crtap"
"Pex12",3.36020126490068e-06,0.501740532786965,0.059,0.021,0.0553996382544175,"Pro-B Cells","Pex12"
"Phf11d",3.40123941006415e-06,1.53113992283207,0.037,0.01,0.0560762341537276,"Pro-B Cells","Phf11d"
"Slc25a13",3.46240689027155e-06,0.432865602638578,0.071,0.027,0.057084702399907,"Pro-B Cells","Slc25a13"
"B230217O12Rik",3.46486687560403e-06,0.513467529385476,0.062,0.022,0.0571252601780837,"Pro-B Cells","B230217O12Rik"
"Elac2",3.56079031436754e-06,0.374851677097398,0.096,0.042,0.0587067499129776,"Pro-B Cells","Elac2"
"Osgepl1",3.60158034085725e-06,0.132209373775481,0.088,0.037,0.0593792550797134,"Pro-B Cells","Osgepl1"
"H2-Q2",3.64383085946191e-06,0.448162541892719,0.071,0.027,0.0600758393799486,"Pro-B Cells","H2-Q2"
"Tfap4",3.6461279718403e-06,0.754761151428512,0.056,0.02,0.060113711871731,"Pro-B Cells","Tfap4"
"Stom",3.72106053605532e-06,0.513632290047727,0.051,0.017,0.061349125057944,"Pro-B Cells","Stom"
"Tprkb",3.77598350635087e-06,0.116046792641108,0.107,0.049,0.0622546400692067,"Pro-B Cells","Tprkb"
"B230398E01Rik",3.85072241255628e-06,1.86282875632864,0.017,0.003,0.0634868604158154,"Pro-B Cells","B230398E01Rik"
"Gm15777",3.87637853021311e-06,1.57491813351587,0.017,0.003,0.0639098528276236,"Pro-B Cells","Gm15777"
"Cchcr1",3.88065037114035e-06,0.426146371180056,0.051,0.017,0.063980282668991,"Pro-B Cells","Cchcr1"
"A330009N23Rik",3.90219845059398e-06,1.39701939243149,0.017,0.003,0.064335545854943,"Pro-B Cells","A330009N23Rik"
"Dfna5",3.90934229664063e-06,0.106878236762864,0.121,0.057,0.064453326444714,"Pro-B Cells","Dfna5"
"Osbpl1a",3.99608739567953e-06,0.847122446390791,0.045,0.014,0.0658834928925684,"Pro-B Cells","Osbpl1a"
"Gm4890",4.00509808304021e-06,0.336652045900538,0.051,0.017,0.0660320520950839,"Pro-B Cells","Gm4890"
"Fam78a",4.04781763132334e-06,0.387975519737592,0.065,0.024,0.0667363692876278,"Pro-B Cells","Fam78a"
"Ap5s1",4.09601834235112e-06,0.31293911302144,0.056,0.02,0.067531054410343,"Pro-B Cells","Ap5s1"
"Eif3h",4.11744634947108e-06,0.195258904091043,0.938,0.676,0.0678843379637297,"Pro-B Cells","Eif3h"
"Tmem159",4.15451496721173e-06,3.32094356645575,0.014,0.002,0.0684954882644198,"Pro-B Cells","Tmem159"
"Wnk1",4.25112523310699e-06,0.120812702447965,0.992,0.869,0.070088301718235,"Pro-B Cells","Wnk1"
"Trdmt1",4.26306108238155e-06,0.417819234299694,0.079,0.032,0.0702850880652247,"Pro-B Cells","Trdmt1"
"Anxa1",4.29486182682145e-06,0.565755981516444,0.042,0.013,0.0708093869388052,"Pro-B Cells","Anxa1"
"Bag3",4.32452883519886e-06,0.299911512250402,0.093,0.041,0.0712985069059235,"Pro-B Cells","Bag3"
"Gm3636",4.35604793086052e-06,2.54069498365559,0.014,0.002,0.0718181622360975,"Pro-B Cells","Gm3636"
"Grik2",4.38959916486622e-06,1.4780107855669,0.014,0.002,0.0723713214311494,"Pro-B Cells","Grik2"
"Gm16287",4.42339791101401e-06,2.11334641486148,0.014,0.002,0.072928561358888,"Pro-B Cells","Gm16287"
"Gpr152",4.46314492961748e-06,2.16884785209843,0.014,0.002,0.0735838704546034,"Pro-B Cells","Gpr152"
"Sirt4",4.48691300837661e-06,0.406532210909325,0.056,0.02,0.0739757347691052,"Pro-B Cells","Sirt4"
"Tenm1",4.59349645801671e-06,0.823780775240948,0.034,0.009,0.0757329761033215,"Pro-B Cells","Tenm1"
"B3gnt2",4.68615883353073e-06,0.720634313737841,0.048,0.015,0.0772607006884212,"Pro-B Cells","B3gnt2"
"Nme4",4.70445660699985e-06,2.06347081449796,0.023,0.005,0.0775623760796064,"Pro-B Cells","Nme4"
"Gm15326",4.81817876169775e-06,0.30742926450731,0.071,0.027,0.0794373132441109,"Pro-B Cells","Gm15326"
"Clic1",4.86459159801788e-06,0.105009940829576,0.836,0.561,0.0802025216765208,"Pro-B Cells","Clic1"
"Mcts2",4.88444085401316e-06,1.39470890165337,0.031,0.008,0.080529776360115,"Pro-B Cells","Mcts2"
"Enkur",4.97547339240971e-06,0.870117212381181,0.068,0.026,0.082030629820659,"Pro-B Cells","Enkur"
"Tlr4",4.99604475247644e-06,0.986862752670454,0.054,0.018,0.0823697898340791,"Pro-B Cells","Tlr4"
"Rptoros",5.0263594717338e-06,1.10741876176252,0.023,0.005,0.0828695886104751,"Pro-B Cells","Rptoros"
"Gm13248",5.06726695453358e-06,1.40300439587226,0.028,0.007,0.0835440302793951,"Pro-B Cells","Gm13248"
"Sp110",5.13484973732436e-06,0.100953187507645,0.766,0.491,0.0846582676192666,"Pro-B Cells","Sp110"
"Tmem232",5.15614097657228e-06,0.849575031146818,0.048,0.016,0.0850092962807472,"Pro-B Cells","Tmem232"
"Sh3d21",5.27495596991065e-06,0.762040917589978,0.028,0.007,0.0869681990759169,"Pro-B Cells","Sh3d21"
"Usp2",5.28558862108487e-06,0.200430602293239,0.093,0.041,0.0871434995958263,"Pro-B Cells","Usp2"
"Ccdc166",5.32646814254989e-06,1.08357415573548,0.04,0.012,0.08781748026622,"Pro-B Cells","Ccdc166"
"Ift27",5.67842124892808e-06,0.16536972078755,0.141,0.071,0.0936201311310772,"Pro-B Cells","Ift27"
"Tsacc",5.98504251726111e-06,0.171680433102189,0.082,0.034,0.0986753959820839,"Pro-B Cells","Tsacc"
"Arhgap30",6.08577363329994e-06,0.170336554124525,0.915,0.674,0.100336149892216,"Pro-B Cells","Arhgap30"
"E2f6",6.14832284558342e-06,0.589478894358595,0.054,0.019,0.101367398755134,"Pro-B Cells","E2f6"
"Thop1",6.32245182542265e-06,0.604484882310983,0.054,0.019,0.104238263245743,"Pro-B Cells","Thop1"
"Fbxw9",6.32427943118681e-06,0.565141522108813,0.059,0.022,0.104268394981977,"Pro-B Cells","Fbxw9"
"Rsrp1",6.40016944441085e-06,0.155058179062055,0.912,0.648,0.105519593630002,"Pro-B Cells","Rsrp1"
"Gls",6.43223996049785e-06,0.152103489583754,0.938,0.739,0.106048340228728,"Pro-B Cells","Gls"
"Angptl6",6.44838258456814e-06,1.5115535939821,0.025,0.006,0.106314483671775,"Pro-B Cells","Angptl6"
"Retsat",6.48550382845007e-06,1.58560658958065,0.02,0.004,0.106926501619656,"Pro-B Cells","Retsat"
"Gm15648",6.50378242331995e-06,1.89506145688225,0.02,0.004,0.107227860813276,"Pro-B Cells","Gm15648"
"Necab3",6.63240507543582e-06,2.45506678283409,0.011,0.001,0.10934846247871,"Pro-B Cells","Necab3"
"Ccnb2",6.63841855172071e-06,0.955050290290635,0.031,0.008,0.109447606662219,"Pro-B Cells","Ccnb2"
"Nlgn2",6.65234430581526e-06,2.57840298789219,0.011,0.001,0.109677200569976,"Pro-B Cells","Nlgn2"
"Tubb4a",6.66233541283858e-06,2.69124836281345,0.011,0.001,0.10984192395147,"Pro-B Cells","Tubb4a"
"Tspan2os",6.69239493626525e-06,2.31108989688655,0.011,0.001,0.110337515314205,"Pro-B Cells","Tspan2os"
"Gm20531",6.69239493626525e-06,2.36333423125903,0.011,0.001,0.110337515314205,"Pro-B Cells","Gm20531"
"Gm21967",6.69958094544713e-06,0.918288878079392,0.031,0.008,0.110455991047587,"Pro-B Cells","Gm21967"
"Glra1",6.71250665020361e-06,2.28666944324469,0.011,0.001,0.110669097141907,"Pro-B Cells","Glra1"
"Tubb3",6.78812928508823e-06,2.38211941268819,0.017,0.003,0.11191588752325,"Pro-B Cells","Tubb3"
"Dhrs3",6.80938916732272e-06,1.5587501304209,0.028,0.007,0.11226639920165,"Pro-B Cells","Dhrs3"
"Lins1",6.83383421599465e-06,0.44235519447836,0.065,0.025,0.112669424719104,"Pro-B Cells","Lins1"
"Ampd1",6.83873380331782e-06,2.05096717209749,0.017,0.003,0.112750204215301,"Pro-B Cells","Ampd1"
"Gm43062",6.86781247893492e-06,1.79990029693707,0.017,0.003,0.1132296243402,"Pro-B Cells","Gm43062"
"5830454E08Rik",6.90582367594229e-06,1.16717185724947,0.028,0.007,0.11385631494526,"Pro-B Cells","5830454E08Rik"
"Gm42893",6.96313719020232e-06,1.7866735549954,0.017,0.003,0.114801242854866,"Pro-B Cells","Gm42893"
"Gm16712",7.00013644293908e-06,1.59533104242594,0.017,0.003,0.115411249534737,"Pro-B Cells","Gm16712"
"Ryr1",7.08041091884308e-06,0.309139197550256,0.116,0.056,0.116734734818966,"Pro-B Cells","Ryr1"
"Ovgp1",7.09764121592194e-06,1.26565208867378,0.028,0.007,0.117018810726905,"Pro-B Cells","Ovgp1"
"Tnfrsf14",7.22175294099357e-06,0.783740268507849,0.042,0.013,0.119065040738161,"Pro-B Cells","Tnfrsf14"
"Gm10762",7.22197199037308e-06,0.79821459672595,0.048,0.016,0.119068652205281,"Pro-B Cells","Gm10762"
"Bbs5",7.23676967982374e-06,1.49771319322429,0.023,0.005,0.119312621711254,"Pro-B Cells","Bbs5"
"Grik5",7.25493283679718e-06,1.34198766113035,0.023,0.005,0.119612077680275,"Pro-B Cells","Grik5"
"Tmem176a",7.85031567614454e-06,1.88184637082578,0.031,0.008,0.129428154552595,"Pro-B Cells","Tmem176a"
